Consumer_number,Consumer_type
CHEV43282601082732,rural domestic
BXHJ55867860919717,rural domestic
ACQE49613173864219,rural domestic
AJGZ03679533395810,rural domestic
BFXC74041260997506,rural domestic
AZNF40501329122228,rural domestic
AUMD37531191072819,domestic
ACCH49425121391671,rural domestic
AGOZ67127432425404,rural domestic
APVF78863215212358,rural domestic
BXOR16178023304247,rural domestic
BWSY76667835282989,rural domestic
CQFB25145135301636,rural domestic
AHCH47004426183467,rural domestic
CHVY29817312129688,rural domestic
BMWD04996535739646,rural domestic
AARP56127930137885,rural domestic
CMVT72828106901541,domestic
AEOX15340210180462,rural domestic
CKSS12614959840145,domestic
BAQZ27609121742784,rural domestic
AHZI43214385373164,rural domestic
AFOJ06472495384067,rural domestic
CBTN90919628149917,rural domestic
ASQX37544737540082,rural domestic
BZKH17182456877525,rural domestic
BXJT00578893682900,domestic
ABSW68343799858738,rural domestic
ALSJ58797566611826,rural domestic
CIWD94348607376291,rural domestic
ABGQ32908506545634,rural expansion
BQWF91597176329695,rural domestic
AKNQ68291516919990,rural domestic
CIKU74411079842183,rural domestic
BEPF66020619122080,rural domestic
ACVH81862323453925,rural domestic
B6F9JBU1HKARQ32C8FRU,rural domestic
CCPD50597061878873,rural domestic
AIAI88302509409130,rural domestic
CGWC68146246413527,rural domestic
ANLG83615743509677,rural domestic
ASQL71953213924674,rural domestic
BPHV42156496991385,rural domestic
BKZL58453348796606,rural domestic
BOPF09673851700470,rural domestic
AIHG09395446674957,rural domestic
BGMV17220428955612,rural domestic
CJBL51404252928549,rural domestic
AUJZ95677346689673,rural domestic
ACQI64621540109679,rural domestic
BAFJ68717179763193,rural domestic
AMUE91557292556655,rural domestic
AUMD37531191072819,domestic
CQKV96756025975568,rural domestic
AGOZ67127432425404,rural domestic
CCON05368429113280,rural domestic
APXT60655864412608,rural domestic
ANAR36953437773054,rural domestic
BTUY35271399297493,rural domestic
BELH92114275061140,rural domestic
CBUF44007844310387,domestic
0U0OAEMV4CH6JQCI9MRS,low income families
BNYM41651788962635,domestic
BRAZ68234506802617,domestic
CFSJ18172140084526,domestic
BPFZ13575125538747,domestic
BJDT82146513416823,industrial
CIUJ25016265011523,rural domestic
AFOJ06472495384067,rural domestic
AOXQ27589765460106,rural domestic
ANVQ89712323934198,rural domestic
CFTC84314164271002,rural domestic
CIWD94348607376291,rural domestic
BZQW19885896252876,rural domestic
BBLO20854687936343,rural domestic
AYJK53643506531858,rural domestic
BUSG85916656247228,rural domestic
ADED80063615669137,rural domestic
BEPF66020619122080,rural domestic
AUIO98606508098085,rural domestic
ACVH81862323453925,rural domestic
CFXP33538121066172,rural domestic
BGUC14492669448681,rural domestic
CFHK16071383719200,rural domestic
CCPD50597061878873,rural domestic
CKRU26617786505920,rural domestic
CEAE45597959921039,rural domestic
BXFC58260196125678,rural domestic
AIZP82057283001743,rural domestic
BAHO89316726089807,rural domestic
BKZL58453348796606,rural domestic
BKAX52706959064913,rural domestic
BRLC77761476637903,rural domestic
AUJZ95677346689673,rural domestic
ADTW98843369492188,rural domestic
BFXC74041260997506,rural domestic
CKXD29661400400072,rural domestic
ANDP37370614431982,rural domestic
BXOR16178023304247,rural domestic
CFSW72848374925228,rural domestic
AYOD41030367346578,rural domestic
BFH1766U2UEJN269S9NM,rural domestic
BXDC62274174729766,rural domestic
CCEX72313304031721,rural domestic
BTUY35271399297493,rural domestic
CQFB25145135301636,rural domestic
ACPA77961413861692,rural domestic
BODB48198054692005,domestic
BUGB34596703698169,domestic
CBQG61064966049080,domestic
COKG03970658796561,domestic
AMEM40251277927158,rural domestic
BPFZ13575125538747,domestic
CHRN10159647810157,rural domestic
AAHK17622022002166,rural domestic
CPGF14241222603950,rural domestic
AFOJ06472495384067,rural domestic
ASYP40734624712140,rural domestic
3D70W1XT1BHPQ4EUOVWI,rural domestic
BEFL95299071885362,rural domestic
AHAW56407972154778,rural domestic
AADB02534023128621,rural domestic
BLAO61747084708062,rural domestic
AYJK53643506531858,rural domestic
BAAG03725128299527,rural domestic
AKNQ68291516919990,rural domestic
CIKU74411079842183,rural domestic
ASSY41757391417407,rural domestic
CNAD08997199008446,rural domestic
ASKA75529848097962,rural domestic
CFXP33538121066172,rural domestic
CASA42477316082520,rural domestic
ANUC70706209262943,rural domestic
CCPD50597061878873,rural domestic
BAHO89316726089807,rural domestic
AXSV58998286042540,rural domestic
AHJE29652970468841,rural domestic
BKZL58453348796606,rural domestic
AIHG09395446674957,rural domestic
3811ATV8LLL25P7F664G,rural domestic
CNZR86694620770052,rural domestic
BRLC77761476637903,rural domestic
BMFK66186134484509,rural domestic
AGTI40010587781501,rural domestic
ADTW98843369492188,rural domestic
AAJS70093165963865,rural domestic
CEYJ47603841936622,rural domestic
BZRU19307835670108,rural domestic
AGHT90494583631897,rural domestic
CFGV03930227834570,rural domestic
CCON05368429113280,rural domestic
CLMM14259794246794,rural domestic
APXT60655864412608,rural domestic
CKJI21824566202595,rural domestic
CDYA02559677366050,rural domestic
CBUF44007844310387,domestic
ACZP59305563901385,rural domestic
AWHV29417326828071,domestic
CRPN49690074858243,rural domestic
ANRF54689284422665,rural domestic
ATWH51217095888073,rural domestic
AMIF95645897120247,rural domestic
CIUJ25016265011523,rural domestic
AHZI43214385373164,rural domestic
AQTH50993188840912,rural domestic
BVUN61443693947291,rural domestic
AAHK17622022002166,rural domestic
ALJS11613738435131,rural domestic
BXAV77263946678191,rural domestic
ANMT41723745801571,rural domestic
AENM43755078360207,rural domestic
CIRE97907354317015,industrial
ARPY38200405179539,rural domestic
CPMC31428227068046,rural domestic
BQWF91597176329695,rural domestic
BWSO37856490633484,rural domestic
BMAR88641467441552,rural domestic
CPNT41373158476106,rural domestic
CAOW75560628932411,rural domestic
CNAD08997199008446,rural domestic
CFXP33538121066172,rural domestic
CFHK16071383719200,rural domestic
CCPD50597061878873,rural domestic
BKZL58453348796606,rural domestic
BUFE65723477310768,rural domestic
ASVB20527167268332,rural domestic
BOPF09673851700470,rural domestic
AIHG09395446674957,rural domestic
BIZJ67185536781348,rural domestic
CHEV43282601082732,rural domestic
CQEH47732515979547,rural domestic
CJBL51404252928549,rural domestic
AGGG62391421230645,rural domestic
CEYJ47603841936622,rural domestic
AFZH76598572454174,rural domestic
ANDP37370614431982,rural domestic
AZNF40501329122228,rural domestic
ACCH49425121391671,rural domestic
CFSW72848374925228,rural domestic
ATMI69602130063947,rural domestic
AMAE99650971577088,rural domestic
AXXU66656864308424,rural domestic
BWSY76667835282989,rural domestic
BXDC62274174729766,rural domestic
97RINGNTDPNNSISNBNSC,low income families
AVDF23182140587263,rural domestic
BHFP91277708950245,rural domestic
AMET19388844765015,rural domestic
BXMC04159524467046,rural domestic
CKSP49166931211450,domestic
AJUB46071050040532,rural domestic
0U0OAEMV4CH6JQCI9MRS,low income families
CAYY64319050444461,domestic
BRAZ68234506802617,domestic
BGBX99135657759718,rural domestic
ATWH51217095888073,rural domestic
BLQP26568797065183,domestic
AOZH21078946294291,rural domestic
AMIF95645897120247,rural domestic
ACPQ76576060998425,rural domestic
BBI6GXI2JY5KOXQG2FU5,rural domestic
CIRU24867320163631,rural domestic
CNDG70505061861101,industrial
CIRE97907354317015,industrial
AOWX01660239730659,rural domestic
BZDJ05459002633549,rural domestic
COFITGYRAMHV667SFDV1,industrial
CPMC31428227068046,industrial
ADED80063615669137,rural domestic
BSOD75066666628560,rural domestic
AKRB48992848692784,rural domestic
BEPF66020619122080,rural domestic
9HIU4LY2X5KDTWICTUPN,rural domestic
CNAD08997199008446,rural domestic
BGUC14492669448681,rural domestic
BJTZ42600073960495,rural domestic
ASVB20527167268332,rural domestic
3811ATV8LLL25P7F664G,rural domestic
BFFQ84285344270601,rural domestic
CNZR86694620770052,rural domestic
BGMV17220428955612,rural domestic
CJBL51404252928549,rural domestic
AOEC82271549534973,rural domestic
APVL27165681869598,rural domestic
ADTW98843369492188,rural domestic
BXHJ55867860919717,rural domestic
AUGH40910935349923,rural domestic
AAJS70093165963865,rural domestic
AJGZ03679533395810,rural domestic
BAFJ68717179763193,rural domestic
CHXG56205612547029,rural domestic
BJTF61880708435870,rural domestic
COXU85229046473921,rural domestic
APVF78863215212358,rural domestic
BWSY76667835282989,rural domestic
CABF33595314227503,rural domestic
CCEX72313304031721,rural domestic
CKJI21824566202595,rural domestic
AVDF23182140587263,rural domestic
CDYA02559677366050,rural domestic
BWUX10326747424155,rural domestic
AHEZ32711672308249,rural domestic
BEDC27524387094993,domestic
APTW39295478421372,rural domestic
CAFA79628145051092,domestic
BEDQ93788802331902,domestic
BCWD30237522415308,domestic
BIKF52221889547172,domestic
AEOX15340210180462,rural domestic
CJNP77887350935440,domestic
BZXP78795030716374,domestic
BEAY74129984536243,industrial
BVQD64576838376797,rural domestic
BXAV77263946678191,industrial
CRCG94453495466745,industrial
BSXQ48116305301073,domestic
AENM43755078360207,rural domestic
ASQX37544737540082,rural domestic
BEFL95299071885362,industrial
CLIN88638829031567,industrial
AHML64123843261944,rural domestic
BMFU64103482648202,industrial
BGBL74581288177072,industrial
AQCX35638016360312,rural domestic
ABSW68343799858738,rural domestic
BZQW19885896252876,rural domestic
BSOD75066666628560,rural domestic
BNFM13008087311402,rural domestic
AVLS91957526191797,rural domestic
BECF27903758187718,rural domestic
AHJE29652970468841,rural domestic
BKAX52706959064913,rural domestic
BJTZ42600073960495,rural domestic
ANYN80972984357283,rural domestic
CHEV43282601082732,rural domestic
BRLC77761476637903,rural domestic
BMFK66186134484509,rural domestic
ADTW98843369492188,rural domestic
COBA25934910206070,rural domestic
AGGG62391421230645,rural domestic
AKJY94231809839940,rural domestic
ACCH49425121391671,rural domestic
ANAR36953437773054,rural domestic
BXMC04159524467046,domestic
BZIS42840506760198,domestic
5WB31X0JIDMNNLMP2QAA,low income families
AHCH47004426183467,rural domestic
ARPH06295217140977,rural domestic
CHVY29817312129688,rural domestic
BZEI54202825858038,rural domestic
CFCT68689397811673,rural domestic
COUK73875997735488,rural domestic
CPQM49177502975678,industrial
CFSJ18172140084526,industrial
BGVC57753070678366,rural domestic
CHRN10159647810157,domestic
BFYN55137087540168,rural domestic
AHYE72103757984668,rural domestic
3D70W1XT1BHPQ4EUOVWI,rural domestic
BMFU64103482648202,rural domestic
APZE78609338564245,rural domestic
BOSN28829270877658,rural domestic
AYYJ35591013749232,rural domestic
AHSO44540194643195,rural domestic
CFCP56793002877415,rural domestic
ADED80063615669137,rural domestic
BMAR88641467441552,rural domestic
CPNT41373158476106,rural domestic
BNHO46644747402811,rural domestic
AIAI88302509409130,rural domestic
BJTZ42600073960495,rural domestic
BMFK66186134484509,rural domestic
AAZI84778419825489,rural domestic
AUMD37531191072819,domestic
AIJI30274454971985,domestic
BXOR16178023304247,domestic
BZIS42840506760198,domestic
CLPT78072536434286,industrial
BBAQ98781613548477,industrial
CFCT68689397811673,rural domestic
COUK73875997735488,rural domestic
BSZY59763425038570,industrial
CBOU53754093686064,rural domestic
CHRN10159647810157,domestic
AYZO85410219262664,rural domestic
BVUN61443693947291,rural domestic
CERX87933633136525,rural domestic
BOAC22390054207300,rural domestic
ANVQ89712323934198,rural domestic
BMLB94731547806401,rural domestic
CFTC84314164271002,rural domestic
CPND51044040744929,rural domestic
BMFU64103482648202,rural domestic
ABSW68343799858738,rural domestic
CIWD94348607376291,domestic
AHKF74297316377726,rural domestic
CFCP56793002877415,rural domestic
BUSG85916656247228,rural domestic
ADED80063615669137,rural domestic
BQWF91597176329695,rural domestic
AKNQ68291516919990,rural domestic
BMAR88641467441552,rural domestic
AVLS91957526191797,rural domestic
B6F9JBU1HKARQ32C8FRU,rural domestic
ASQL71953213924674,rural domestic
AXSV58998286042540,rural domestic
BUFE65723477310768,rural domestic
AIHG09395446674957,rural domestic
CJBL51404252928549,rural domestic
AOEC82271549534973,rural domestic
BHWN66867695638982,rural domestic
AKJY94231809839940,rural domestic
AIJI30274454971985,domestic
COXU85229046473921,domestic
CAJU62746620905362,domestic
CFSW72848374925228,domestic
7F7GJY16NMH6OIHYFEWU,low income families
CISP59345831204996,domestic
BFH1766U2UEJN269S9NM,rural domestic
AHEZ32711672308249,rural domestic
CAYY64319050444461,industrial
AMHM28930052756509,rural domestic
BEDQ93788802331902,industrial
CFSJ18172140084526,industrial
BLQP26568797065183,industrial
BZXP78795030716374,industrial
CIUJ25016265011523,rural domestic
AYZO85410219262664,rural domestic
AZUR48874117571065,rural domestic
AFOJ06472495384067,rural domestic
ANMT41723745801571,rural domestic
AKLG31877194554990,rural domestic
AENM43755078360207,rural domestic
CIRE97907354317015,rural domestic
BEFL95299071885362,rural domestic
86TJVI1POICEEAUKDW2J,rural domestic
BVLG45058474379830,rural domestic
AMCM51918315427137,rural domestic
ABGQ32908506545634,rural expansion
CIKU74411079842183,rural domestic
BKRW01279964539088,rural domestic
B6F9JBU1HKARQ32C8FRU,rural domestic
BQYN64272994692589,rural domestic
BODR00004934129202,rural domestic
ANLG83615743509677,rural domestic
BJTZ42600073960495,rural domestic
AIHG09395446674957,rural domestic
APVL27165681869598,rural domestic
BDDI47633294791639,construction
AMUE91557292556655,rural domestic
AGHT90494583631897,rural domestic
CFGV03930227834570,domestic
BNXN03076923923251,domestic
CLMM14259794246794,domestic
BWSY76667835282989,domestic
AXIP80304296995402,domestic
AUTH92987125628870,rural domestic
BEYS37021856679554,industrial
AYBR92724648988758,industrial
BUPW58962041016847,industrial
BMWD04996535739646,domestic
CHRN10159647810157,domestic
ALJS11613738435131,rural domestic
AHML64123843261944,rural domestic
AHAW56407972154778,rural domestic
BVLG45058474379830,rural domestic
BBLO20854687936343,rural domestic
COFITGYRAMHV667SFDV1,rural domestic
AYJK53643506531858,rural domestic
CIKU74411079842183,rural domestic
BSOD75066666628560,rural domestic
AKRB48992848692784,rural domestic
BNHO46644747402811,rural domestic
BQYN64272994692589,rural domestic
CAPX71460269505071,rural domestic
AHJE29652970468841,rural domestic
3811ATV8LLL25P7F664G,rural domestic
BIZJ67185536781348,rural domestic
AWCT44538824461907,rural domestic
ACQI64621540109679,rural domestic
BHWN66867695638982,rural domestic
CHXG56205612547029,rural domestic
AUMD37531191072819,domestic
AGOZ67127432425404,rural domestic
7F7GJY16NMH6OIHYFEWU,low income families
CCON05368429113280,rural domestic
ALVK48209819112498,rural domestic
CABF33595314227503,domestic
CEGZ75433643673149,domestic
AUTH92987125628870,rural domestic
CQID21313151807408,industrial
ARPH06295217140977,rural domestic
BBOL56799254666458,industrial
COKG03970658796561,industrial
AOZH21078946294291,rural domestic
AARP56127930137885,rural domestic
BFYN55137087540168,rural domestic
BXWN12823082148712,rural domestic
CRCG94453495466745,rural domestic
AKLG31877194554990,rural domestic
ASFM90234579139706,rural domestic
BZKH17182456877525,rural domestic
CJPF49178294605818,rural domestic
BMFU64103482648202,rural domestic
CBPD12945948140218,rural domestic
BIDH21921977654751,rural domestic
CJYI49692795261016,rural domestic
AQCX35638016360312,rural domestic
AEAC74359961880477,rural domestic
AHSO44540194643195,rural domestic
AKNQ68291516919990,rural domestic
AVLS91957526191797,rural domestic
BECF27903758187718,rural domestic
AIAI88302509409130,rural domestic
ANLG83615743509677,rural domestic
BPHV42156496991385,rural domestic
AHJE29652970468841,rural domestic
AOTA26875197174484,domestic
ASVB20527167268332,rural domestic
3811ATV8LLL25P7F664G,rural domestic
CHEV43282601082732,rural domestic
AOEC82271549534973,rural domestic
AGGG62391421230645,rural domestic
CEGX85224328093664,rural domestic
ANDP37370614431982,rural domestic
CHXG56205612547029,rural domestic
CFGV03930227834570,rural commercial
AMAE99650971577088,rural domestic
BWSY76667835282989,rural commercial
ARPH06295217140977,rural domestic
ATWH51217095888073,rural domestic
CQTL19765299699173,industrial
CNPD16409990449110,rural domestic
AYZO85410219262664,rural domestic
CNDG70505061861101,rural domestic
AKLG31877194554990,rural domestic
CEOP76397494924191,rural domestic
ALCE26798295503378,rural domestic
AHAW56407972154778,rural domestic
BIDH21921977654751,rural domestic
BLGZ54704301685932,rural domestic
BSOD75066666628560,rural domestic
AKRB48992848692784,rural domestic
CNAD08997199008446,rural domestic
ACVH81862323453925,rural domestic
BECF27903758187718,rural domestic
ADEE39467190455465,rural domestic
BXFC58260196125678,rural domestic
BKZL58453348796606,rural domestic
CJBL51404252928549,rural domestic
AOEC82271549534973,rural domestic
AAZI84778419825489,rural domestic
AWCT44538824461907,rural domestic
AUGH40910935349923,rural domestic
AJGZ03679533395810,rural domestic
AMUE91557292556655,rural domestic
CHXG56205612547029,rural domestic
AGHT90494583631897,rural domestic
COXU85229046473921,rural commercial
BXOR16178023304247,rural commercial
BTUY35271399297493,rural commercial
CKJI21824566202595,rural commercial
BHFP91277708950245,rural commercial
BOPA19208393749148,industrial
ACZP59305563901385,rural domestic
BRAZ68234506802617,industrial
BAMI62476903997403,rural domestic
CHVY29817312129688,rural domestic
COKG03970658796561,industrial
CFSJ18172140084526,industrial
BPFZ13575125538747,industrial
BGVC57753070678366,rural domestic
AOKS53269545995421,rural domestic
CPGF14241222603950,rural domestic
CERX87933633136525,rural domestic
BMLB94731547806401,rural domestic
BZKH17182456877525,rural domestic
AHAW56407972154778,rural domestic
BAAG03725128299527,rural domestic
ABGQ32908506545634,rural expansion
AKNQ68291516919990,rural domestic
BKRW01279964539088,rural domestic
BEPF66020619122080,rural domestic
9HIU4LY2X5KDTWICTUPN,rural domestic
CASA42477316082520,rural domestic
ADEE39467190455465,rural domestic
BQYN64272994692589,rural domestic
ANLG83615743509677,rural domestic
AIZP82057283001743,rural domestic
CQEH47732515979547,rural domestic
AGGG62391421230645,rural domestic
AJGZ03679533395810,rural domestic
ASPE14658174764935,rural domestic
COXU85229046473921,rural commercial
CAJU62746620905362,rural commercial
CQKV96756025975568,rural commercial
CISP59345831204996,rural commercial
BBJI33984018960207,rural commercial
CDYA02559677366050,rural commercial
BEYS37021856679554,rural commercial
AYBR92724648988758,industrial
CNSV92525739952400,industrial
BBQQ23978601907954,industrial
COUK73875997735488,rural domestic
BCWD30237522415308,industrial
AEAO18147815279009,rural domestic
ATWH51217095888073,rural domestic
CBOU53754093686064,rural domestic
BPFZ13575125538747,industrial
AHZI43214385373164,rural domestic
AOXQ27589765460106,rural domestic
CERX87933633136525,rural domestic
CRCG94453495466745,rural domestic
AKLG31877194554990,rural domestic
AEEJ41774816243467,rural domestic
AHML64123843261944,rural domestic
CJPF49178294605818,rural domestic
BXJT00578893682900,rural commercial
BZDJ05459002633549,rural domestic
86TJVI1POICEEAUKDW2J,rural domestic
BGBL74581288177072,rural domestic
BVWO39211917354065,rural commercial
AYYJ35591013749232,rural domestic
BBLO20854687936343,rural domestic
AYJK53643506531858,rural domestic
BAAG03725128299527,rural domestic
CPMC31428227068046,rural domestic
BLGZ54704301685932,rural domestic
BQWF91597176329695,rural domestic
CIKU74411079842183,rural domestic
9HIU4LY2X5KDTWICTUPN,rural domestic
AUIO98606508098085,rural domestic
CDPB97058390034876,rural domestic
AVLS91957526191797,rural domestic
CNAD08997199008446,rural domestic
CFXP33538121066172,rural domestic
BECF27903758187718,rural domestic
CASA42477316082520,rural domestic
CEAE45597959921039,rural domestic
AIZP82057283001743,rural domestic
BKAX52706959064913,rural domestic
CJBL51404252928549,rural domestic
AOEC82271549534973,rural domestic
AZNF40501329122228,rural domestic
CFGV03930227834570,rural commercial
AGOZ67127432425404,rural domestic
AYOD41030367346578,rural commercial
BWSY76667835282989,rural commercial
CEAV34175070668097,rural commercial
CKTW84661297924528,rural commercial
BXMC04159524467046,rural commercial
BZIS42840506760198,rural commercial
BEDC27524387094993,rural commercial
AYBR92724648988758,industrial
ATWH51217095888073,rural domestic
BLQP26568797065183,industrial
BMWD04996535739646,rural commercial
CJNP77887350935440,industrial
CIUJ25016265011523,rural domestic
BAQZ27609121742784,rural domestic
AQTH50993188840912,rural domestic
ABHT23643240203536,rural domestic
ARPY38200405179539,rural domestic
ASQX37544737540082,rural domestic
CEOP76397494924191,rural domestic
AHAW56407972154778,rural domestic
BMFU64103482648202,rural domestic
AHSO44540194643195,rural domestic
CPMC31428227068046,rural domestic
BQWF91597176329695,rural domestic
AKNQ68291516919990,rural domestic
BWSO37856490633484,rural domestic
BSOD75066666628560,rural domestic
CPNT41373158476106,rural domestic
AUIO98606508098085,rural domestic
AVLS91957526191797,rural domestic
ASKA75529848097962,rural domestic
BECF27903758187718,rural domestic
CFHK16071383719200,rural domestic
CKRU26617786505920,rural domestic
BXFC58260196125678,rural domestic
BQYN64272994692589,rural domestic
AXSV58998286042540,rural domestic
AHJE29652970468841,rural domestic
BIZJ67185536781348,rural domestic
BFFQ84285344270601,rural domestic
CQEH47732515979547,rural domestic
ACQE49613173864219,rural domestic
CEGX85224328093664,rural domestic
CPZO53110991948299,rural domestic
CCEX72313304031721,rural commercial
BTUY35271399297493,rural commercial
AXIP80304296995402,rural commercial
CDYA02559677366050,rural commercial
CBUF44007844310387,industrial
BTUI01618244586153,rural commercial
CECA80262931296228,rural commercial
AWHV29417326828071,industrial
CRPN49690074858243,rural domestic
CAFA79628145051092,industrial
BGBX99135657759718,rural domestic
CPQM49177502975678,industrial
BBOL56799254666458,industrial
ACPQ76576060998425,rural domestic
ASYP40734624712140,rural domestic
ANMT41723745801571,rural domestic
BONI95332717511312,industrial
BEFL95299071885362,rural domestic
CPND51044040744929,rural domestic
BVLG45058474379830,rural domestic
CBZU95930241428044,rural domestic
AQCX35638016360312,rural domestic
AHSO44540194643195,rural domestic
BBLO20854687936343,rural domestic
AYJK53643506531858,rural domestic
AKNQ68291516919990,rural domestic
BWSO37856490633484,rural domestic
BKRW01279964539088,rural domestic
BNFM13008087311402,rural domestic
CASA42477316082520,rural domestic
BNHO46644747402811,rural domestic
B6F9JBU1HKARQ32C8FRU,rural domestic
CEAE45597959921039,rural domestic
BQYN64272994692589,rural domestic
3811ATV8LLL25P7F664G,rural domestic
BFFQ84285344270601,rural domestic
BVNS72670422590148,rural domestic
AGGG62391421230645,rural domestic
CEYJ47603841936622,rural domestic
AKJY94231809839940,rural domestic
AGHT90494583631897,rural domestic
AXXU66656864308424,rural commercial
APZN53988448359201,rural domestic
APXT60655864412608,rural domestic
CABF33595314227503,rural commercial
CCEX72313304031721,rural commercial
CKTW84661297924528,rural commercial
BTUI01618244586153,rural commercial
CRPN49690074858243,rural domestic
CAFA79628145051092,industrial
ARPH06295217140977,rural domestic
BCWD30237522415308,industrial
AOZH21078946294291,rural domestic
BJWG64576804902407,rural domestic
AXPA76022691722436,rural domestic
BAQZ27609121742784,rural domestic
CIRU24867320163631,rural domestic
ASYP40734624712140,rural domestic
AENM43755078360207,rural domestic
ASFM90234579139706,rural domestic
AIBA89459444147682,rural domestic
BMLB94731547806401,industrial
BEFL95299071885362,rural domestic
BVLG45058474379830,rural domestic
CBZU95930241428044,rural domestic
BOSN28829270877658,rural domestic
BAAG03725128299527,rural expansion
BSOD75066666628560,rural expansion
AKRB48992848692784,rural domestic
CFXP33538121066172,rural domestic
BECF27903758187718,rural domestic
CFHK16071383719200,rural domestic
CGWC68146246413527,rural domestic
ANLG83615743509677,rural domestic
BKZL58453348796606,rural domestic
BKAX52706959064913,rural domestic
BIZJ67185536781348,rural domestic
CHEV43282601082732,rural domestic
APVL27165681869598,rural domestic
BVNS72670422590148,rural domestic
COBA25934910206070,rural domestic
AWCT44538824461907,rural expansion
AUGH40910935349923,rural domestic
AKJY94231809839940,rural domestic
AFZH76598572454174,rural domestic
COXU85229046473921,rural commercial
ATMI69602130063947,rural domestic
BFH1766U2UEJN269S9NM,rural domestic
APXT60655864412608,rural domestic
ALVK48209819112498,rural domestic
CDYA02559677366050,rural commercial
BHFP91277708950245,rural commercial
CKTW84661297924528,rural commercial
ACZP59305563901385,rural domestic
CQID21313151807408,rural commercial
BUPW58962041016847,industrial
BBQQ23978601907954,industrial
BGBX99135657759718,rural domestic
CBQG61064966049080,industrial
BCWD30237522415308,industrial
ALVQ40245053538994,rural domestic
BBOL56799254666458,industrial
BKOQ85403553684741,rural commercial
CMVT72828106901541,industrial
CJNP77887350935440,industrial
BJDT82146513416823,rural expansion
BGVC57753070678366,rural expansion
CIUJ25016265011523,rural expansion
AFOJ06472495384067,rural domestic
AOXQ27589765460106,rural domestic
CNDG70505061861101,rural expansion
BSXQ48116305301073,industrial
AIBA89459444147682,rural domestic
BMLB94731547806401,rural expansion
CBTN90919628149917,rural expansion
CFTC84314164271002,rural expansion
CCOW42966334319637,rural expansion
ALCE26798295503378,rural domestic
AHML64123843261944,rural domestic
BQGQ93920218586277,rural expansion
CJPF49178294605818,rural expansion
BMFU64103482648202,rural expansion
BXJT00578893682900,rural commercial
AQCX35638016360312,rural domestic
BOSN28829270877658,rural domestic
AVLS91957526191797,rural domestic
ASVB20527167268332,rural domestic
AGTI40010587781501,rural domestic
APPC11175311523458,rural domestic
APVL27165681869598,rural domestic
ADTW98843369492188,rural domestic
AWCT44538824461907,rural domestic
AAJS70093165963865,rural domestic
CEYJ47603841936622,rural domestic
CFSW72848374925228,rural domestic
7F7GJY16NMH6OIHYFEWU,low income families
AMAE99650971577088,rural domestic
BNXN03076923923251,rural domestic
AJUL34784933184871,rural domestic
BWUX10326747424155,rural domestic
AMET19388844765015,rural domestic
BXMC04159524467046,rural domestic
BTUI01618244586153,industrial
CRPN49690074858243,rural domestic
ARPH06295217140977,rural domestic
CFCT68689397811673,rural domestic
AEAO18147815279009,rural domestic
CKSS12614959840145,industrial
CGBU46412460578590,rural domestic
BBI6GXI2JY5KOXQG2FU5,rural domestic
CNPD16409990449110,rural domestic
AYZO85410219262664,industrial
AFOJ06472495384067,rural domestic
BXAV77263946678191,rural domestic
CERX87933633136525,rural domestic
AMFL63612275374458,rural domestic
CPND51044040744929,rural domestic
BXJT00578893682900,industrial
CBPD12945948140218,rural domestic
BZDJ05459002633549,rural domestic
BSLE21147517429216,rural domestic
AYJK53643506531858,rural domestic
ABGQ32908506545634,rural expansion
ASSY41757391417407,rural domestic
BEPF66020619122080,rural domestic
CBEG74473761197844,rural domestic
AVLS91957526191797,rural domestic
CAPX71460269505071,rural domestic
BJTZ42600073960495,rural domestic
CQEH47732515979547,rural domestic
AWCT44538824461907,rural domestic
BFXC74041260997506,rural domestic
ACQI64621540109679,rural domestic
ASPE14658174764935,rural domestic
CQKV96756025975568,rural domestic
APVF78863215212358,rural domestic
BYCG59910722132601,industrial
BXMC04159524467046,rural domestic
CKSP49166931211450,industrial
ACZP59305563901385,rural domestic
ALVQ40245053538994,rural domestic
BLQP26568797065183,industrial
AARP56127930137885,rural domestic
AXPA76022691722436,rural domestic
AHZI43214385373164,rural domestic
AQTH50993188840912,rural domestic
BXWN12823082148712,rural domestic
AKLG31877194554990,rural domestic
AIBA89459444147682,rural domestic
BDRM35755391511774,rural domestic
AMFL63612275374458,rural domestic
CCOW42966334319637,rural domestic
BZKH17182456877525,rural domestic
BQGQ93920218586277,rural domestic
AHAW56407972154778,rural domestic
AQCX35638016360312,rural domestic
AYYJ35591013749232,rural domestic
BSLE21147517429216,rural domestic
ADED80063615669137,rural domestic
BLGZ54704301685932,rural domestic
CPNT41373158476106,rural domestic
BEPF66020619122080,rural domestic
CNAD08997199008446,rural domestic
CASA42477316082520,rural domestic
B6F9JBU1HKARQ32C8FRU,rural domestic
AIAI88302509409130,rural domestic
CQEH47732515979547,rural domestic
BXHJ55867860919717,rural domestic
BFXC74041260997506,rural domestic
AKJY94231809839940,rural domestic
AUMD37531191072819,domestic
AIJI30274454971985,domestic
BWSY76667835282989,rural domestic
BHFP91277708950245,rural domestic
CECA80262931296228,industrial
ARPH06295217140977,rural domestic
COUK73875997735488,rural domestic
CMVT72828106901541,industrial
BMSI53108707265400,industrial
AENM43755078360207,rural domestic
BUNC72559713536288,rural domestic
CBTN90919628149917,rural domestic
