Consumer_number,Consumer_type
CJWO78407286300281,industrial
SAWJ78394099744354,domestic
DRIP69628372084837,domestic
IMBX02784904646581,domestic
RWKP38926216026431,domestic
GXZA98143958908536,domestic
MUXX08286207117113,domestic
YCEP63387357649644,domestic
HBST63872873388066,domestic
JFUO85980686170984,domestic
DICO89955771650125,domestic
YELA49712576978724,domestic
PFZP54755058152258,domestic
MBTU11341178834465,industrial
EGKE92863689085838,domestic
HVTL73614800406347,domestic
OPRG06975490466843,domestic
VYPR76663854500957,domestic
MENM22339622143869,domestic
AFZX94165604206691,domestic
GXTP58260776619166,domestic
DKSV04097572249357,domestic
DKCY25913019460431,industrial
IGJX95251988371066,domestic
HEZB01811266263568,domestic
LZPC78956833960724,domestic
QZFL11078530140751,domestic
WEAB79837930668454,industrial
HLKK30611335754098,domestic
PGLW97911208444458,domestic
YPQW69463336224978,domestic
BSTW53774936227615,rural commercial
NBNZ15533171406707,industrial
GRXC33020746550125,domestic
LWMG15631379083436,domestic
TRWL67442270835282,domestic
NFMC42616650055728,domestic
BRPR02204895745879,domestic
WJYX39670413648529,domestic
MVMI60530854866418,domestic
QFDK26582449593660,domestic
JAGI00680308242665,domestic
PJJC99484296189857,domestic
WJRS83950994486167,domestic
DWLO25953900969722,domestic
YKDS99372558505702,industrial
QGYH26955639905397,domestic
NYRR58688177084605,domestic
KDWM72343625346724,domestic
NZQF59857433519644,domestic
HKAT77109558655690,domestic
LDWP74408638280459,domestic
XAYE96016753396205,domestic
NYCR15027250729265,domestic
DZFQ84953412069335,domestic
DDIK48453230548846,domestic
KYIN64721824511108,domestic
TZUJ69246246430307,domestic
THXA43219318579653,domestic
MOFX51067036185589,domestic
ZPAS26919496825129,domestic
HDDT94840634914252,domestic
MTTO08254040481312,domestic
OEUA01021948001923,domestic
KACE59603768772805,domestic
SSAR38458074873537,domestic
NHIF71576672250915,rural commercial
ZCXB55973773856035,domestic
DVUF17816765061157,domestic
CDUH34623988572920,domestic
IKZH08078230683532,domestic
FCDD43252829144359,domestic
PTGP50399908823421,domestic
ZKFU57599420843736,domestic
QURT68371795154305,industrial
UWKE06377259555130,domestic
WXYF21113361348253,domestic
FMWB30477528904604,domestic
BZVZ46317926323110,industrial
IIBJ72439636881355,domestic
HTNO96068335818471,domestic
EHCJ02706135202063,domestic
FCXW59945155849312,domestic
RUOS59290074761880,domestic
ICAZ85042124828733,domestic
UTIZ46811041761722,domestic
TGDU60608516744276,domestic
VBII65124445079697,domestic
COWH94393019622935,domestic
MEEP39447833313343,domestic
YRRR18034234217491,domestic
DMUC29221000496705,domestic
YEGF27791701313426,domestic
OSPL55832867440264,domestic
EGYU92010243816407,domestic
OGBF44324779029820,domestic
MUXX08286207117113,domestic
HOHL98594703878902,domestic
FZRP63431054534745,industrial
YELA49712576978724,domestic
IKKX42306628256796,domestic
DWOL20606574790454,domestic
NLZT35421722867668,domestic
EGKE92863689085838,domestic
QPAI08658003576169,domestic
MFDJ07858304464337,domestic
LODE39737293465198,domestic
BTCO02703388351356,domestic
VBNU99178870256015,domestic
YCFT83502606152533,domestic
TJQR89577141722603,domestic
SECT70155490635987,domestic
QSFE66060132889305,domestic
QBTF27440601586470,domestic
ULRK74334202499384,domestic
WZNE32828136255433,domestic
DVNY35143645140029,domestic
DKSV04097572249357,domestic
DKCY25913019460431,industrial
IGJX95251988371066,domestic
HEZB01811266263568,domestic
NSCR91333036898867,construction
LZPC78956833960724,domestic
DVSG92636816250682,domestic
VVFJ69549881788613,domestic
PGLW97911208444458,domestic
YPQW69463336224978,domestic
QWZV25487213346075,domestic
BSTW53774936227615,rural commercial
MYWJ48428464556631,domestic
GRXC33020746550125,domestic
DMQW06422804051098,domestic
KVMP01415816698836,domestic
OXCY76088494318024,domestic
JDVW57666669484928,domestic
LHEI47595523159786,domestic
TQSE59784502052490,domestic
RTLT54676567718056,domestic
WBZT67427688121899,rural commercial
QFDK26582449593660,domestic
PJJC99484296189857,domestic
HJBK26518077142554,domestic
XZJV93060533509704,rural commercial
GIJW54587422125894,domestic
YKDS99372558505702,industrial
PGSE15093993403333,domestic
LANO13263677219830,domestic
XAYE96016753396205,domestic
NYCR15027250729265,domestic
DDIK48453230548846,domestic
KYIN64721824511108,domestic
EYCL28119180396222,domestic
THXA43219318579653,domestic
MOFX51067036185589,domestic
PWPE26250921629505,domestic
NTFW74717315660097,domestic
DENA59981898513652,industrial
DCOX56894168490254,domestic
KYSR66911947285303,domestic
MTTO08254040481312,domestic
RYDE22765054072587,domestic
WXWN47306586948154,domestic
GGQC71175062678571,domestic
DVUF17816765061157,industrial
IKZH08078230683532,domestic
FCDD43252829144359,domestic
CXBY24858785630234,industrial
QURT68371795154305,domestic
JEDB74748652800427,domestic
SLHW75879668705171,domestic
VSEY60187729480176,domestic
WXYF21113361348253,domestic
AHRA93701497494813,domestic
FMWB30477528904604,domestic
BFVV03219122082061,domestic
GEXI58848523233536,domestic
ZACP52889206266725,domestic
YZFP40606159866526,domestic
HXOV80552734877557,domestic
IERU23508449215343,domestic
RUOS59290074761880,domestic
HDGW89381661531386,domestic
CNTT86559279224757,domestic
ZWAF82502428931885,domestic
LUGD74277212802064,industrial
NZLM45327451935366,domestic
IYPF09448390075115,domestic
WGUY93961702007063,domestic
KXID04951917048871,domestic
SNGS60110784798477,domestic
OGBF44324779029820,domestic
UQMH00076570081337,domestic
YCEP63387357649644,domestic
OGBY11277437919629,domestic
XYES67726049538336,domestic
EQAD52473277545292,domestic
AZBY61891155526602,domestic
XMOI09202188362773,domestic
NLZT35421722867668,domestic
HMDU22329379309039,rural commercial
AQLT91571953050328,industrial
PDEK32941045104177,domestic
WTUU95943948199046,domestic
OTJM06567794973233,domestic
MRNS15117496271188,domestic
RSDP79040509927165,industrial
QSFE66060132889305,domestic
DVNY35143645140029,domestic
YRRH87716430002006,domestic
DKCY25913019460431,industrial
HEZB01811266263568,domestic
FIQY56544515613149,domestic
ZMWX47693515501077,domestic
NSCR91333036898867,construction
LZPC78956833960724,domestic
QZFL11078530140751,domestic
WEAB79837930668454,industrial
IMAL39807907847336,domestic
COIA99590429862472,domestic
ZLHI31057773841353,domestic
SUAE93393452449556,domestic
NYIX11692687567276,domestic
ZQWK90278121017097,domestic
VRVF23060101537850,rural commercial
DMQW06422804051098,domestic
TRWL67442270835282,domestic
OXCY76088494318024,domestic
JDVW57666669484928,domestic
WJYX39670413648529,domestic
XIMX65419649946240,industrial
ARVA35627514832759,domestic
CGDO45046562545022,domestic
IVXM36178913942788,domestic
EBVU90010372787021,domestic
FFAR48543703647689,domestic
HNSB85042228591611,domestic
JACG89092716311261,domestic
MXGZ55911612091735,domestic
JAGI00680308242665,domestic
CLQG78039033709239,domestic
GIJW54587422125894,domestic
DKWR40757445081145,domestic
DWLO25953900969722,domestic
YKDS99372558505702,industrial
KDWM72343625346724,rural commercial
DNUT84611745346865,domestic
KYIN64721824511108,domestic
BRMB53233961596348,domestic
KDGB81898028808342,domestic
DENA59981898513652,industrial
HDDT94840634914252,domestic
RYDE22765054072587,domestic
CDUH34623988572920,domestic
IKZH08078230683532,domestic
CXBY24858785630234,industrial
PHPI00815921060489,domestic
CUUK70735165026551,domestic
FMZB01986300050037,domestic
UWKE06377259555130,domestic
GELE15210550928112,domestic
WXYF21113361348253,domestic
KACC90728987099547,domestic
HTNO96068335818471,domestic
EHCJ02706135202063,domestic
NBQN43033153874355,domestic
YQPA52153664600964,domestic
IRVK20928971168293,domestic
ICAZ85042124828733,rural commercial
DWZT19944471696987,domestic
TGDU60608516744276,domestic
SLWP56209953541770,domestic
MEEP39447833313343,domestic
QHKK45321815200475,domestic
XQWY83246515643622,domestic
BRHB63237066191567,domestic
IDLV25802308930770,domestic
MRSN78309732262866,domestic
RWKP38926216026431,domestic
ZPXU23818420860126,domestic
SNGS60110784798477,domestic
FZRQ12179825466791,domestic
FVIF75138037361481,domestic
MHKI28456945098761,domestic
GFFG01798583116046,domestic
RGXF59128583066455,domestic
KPOA19937532089126,domestic
BUHC17837271067468,rural commercial
WWTM07097049580271,industrial
RYSA66469080517475,domestic
DJNJ39568405803546,domestic
EOIV29302505876460,domestic
DBTJ29913765995159,rural commercial
TJQR89577141722603,domestic
OUDE78741435052654,domestic
MRNS15117496271188,domestic
OGXA55985744605029,domestic
RSDP79040509927165,industrial
GXTP58260776619166,domestic
SECT70155490635987,domestic
QSFE66060132889305,domestic
GPCN62880451476715,domestic
QDLO91724707958353,domestic
ULRK74334202499384,domestic
WZNE32828136255433,rural commercial
DVNY35143645140029,domestic
YRRH87716430002006,domestic
DKSV04097572249357,domestic
DKCY25913019460431,industrial
IGJX95251988371066,domestic
FAQP32618498404137,domestic
HEZB01811266263568,domestic
JZAU79506681108500,domestic
FIQY56544515613149,domestic
ZMWX47693515501077,domestic
NSCR91333036898867,construction
LZPC78956833960724,domestic
QZFL11078530140751,domestic
WEAB79837930668454,industrial
DVSG92636816250682,domestic
VVFJ69549881788613,domestic
WSAQ40927607120203,domestic
JLNG91128726071885,domestic
HLKK30611335754098,domestic
KQBT00210056935657,domestic
IMAL39807907847336,domestic
MYHX91701409934035,domestic
YPCS22952921999146,domestic
KDKC04967573121677,domestic
PGLW97911208444458,domestic
PBHG61502803530598,industrial
COIA99590429862472,domestic
ZLHI31057773841353,domestic
GWCF89004024821094,domestic
RHOK86010593526975,domestic
YPQW69463336224978,domestic
SUAE93393452449556,domestic
YGFT55074730052120,domestic
QWZV25487213346075,domestic
NYIX11692687567276,domestic
ZQWK90278121017097,domestic
AJRW81013890894131,domestic
BSTW53774936227615,domestic
TDUN14199400484525,rural domestic
SAWJ05022537727368,rural domestic
ZGIS63488309737437,rural domestic
TRUP39249687477533,rural domestic
IFEO06882568526964,rural domestic
ZSKM18626682720999,rural domestic
DRJZ77577598647087,rural domestic
RBXJ96694828134519,rural domestic
YWEF34691836372952,rural domestic
QFZC55892897363655,rural domestic
OJQU49241457024673,rural domestic
CWPB63393839524718,rural domestic
BUOF20880046517214,rural domestic
SMOE70043303527940,rural domestic
LWIS94074017000181,rural domestic
SCXC51186393425894,rural domestic
MAHJ68612400545959,rural domestic
CKRY25124116704977,rural domestic
AGRZ51594886918267,rural domestic
ZBKH84929962484093,rural domestic
TVBU30916800467189,rural domestic
NFPI08782385162236,rural domestic
JEHM42141389901552,rural domestic
MUQX03814572106575,rural domestic
QHFF67094428141937,rural domestic
ZEMO85437408574338,rural domestic
EODC82136417557525,rural domestic
GNWL21283643094250,rural domestic
HNFW19297327952981,rural domestic
EJZC23880087341051,rural domestic
WQXO79451509529222,rural domestic
ROAM60370219032330,rural domestic
QQMF30771954963879,rural domestic
HNHY22942593542364,rural domestic
LYWH29231732216402,rural domestic
IFEO06882568526964,rural domestic
UPHQ58672466816734,rural domestic
FNLH89713255217421,rural domestic
VYHQ70541168465090,rural domestic
ONVP96713318517719,rural domestic
MDIV98513972121149,rural domestic
ZMOS73961102720780,rural domestic
IFSJ01459894769890,rural domestic
AQEZ75794813957989,rural domestic
UYPX13965122642919,rural domestic
NCTB52281913419616,rural domestic
FASR75283242704176,rural domestic
DTTQ98505716003037,rural domestic
URQV40164306027895,rural domestic
XJRB90238893249342,rural domestic
DYZI31447039939578,rural domestic
BNYT85809292475290,rural domestic
KNGA05862096443053,rural domestic
VKWK03013010426777,rural domestic
ZBKH84929962484093,rural domestic
HZCZ40669419519385,construction
WWKM12584815640594,rural domestic
GULT02713243938723,rural domestic
SOMV85458746757528,rural domestic
EDDZ30761153902957,rural domestic
OXQR93805289497293,rural domestic
HGYT99040653554323,rural domestic
RTYO59175038152226,rural domestic
LMWG30961964913213,rural domestic
ZFSN90880750050877,rural domestic
PSME25878339814912,rural domestic
YZFP57697067651517,rural domestic
KRUH35399694416065,rural domestic
RGJL38500128039665,rural domestic
BQFG94024600890381,rural domestic
WKQD65869673845900,rural domestic
OHHZ66608118052068,rural domestic
TMTC88310339291752,rural domestic
UPHQ58672466816734,rural domestic
MTRV81612291903747,rural domestic
OSVR86992213224426,rural domestic
UEUM16479144634436,rural domestic
HMWI14872235049607,rural domestic
NWIB73431412260794,rural domestic
HQOY86916724394106,rural domestic
CWPB63393839524718,rural domestic
FTNY91033378749114,rural domestic
DTFK65617115118940,rural domestic
EDCM45829369428453,rural domestic
IGPO00099611308299,rural domestic
NSPB15070471549020,rural domestic
OVEN08408061063106,rural domestic
XSZJ94237122106108,rural domestic
GASI63535088734241,rural domestic
SCEH61542216221618,rural domestic
URQV40164306027895,rural domestic
MXLV22697715862048,rural domestic
SQTJ57341459320154,rural domestic
CKRY25124116704977,rural domestic
XWQX52420643429828,rural domestic
KWHG46887949950720,rural expansion
HZQE63006628458043,rural domestic
GZCQ36883265308324,rural domestic
LCNG39047965581281,rural domestic
NNXB59742887693596,rural domestic
LQOZ77619704271399,rural domestic
VCXS52862881614438,rural domestic
CCWP71177256535184,rural domestic
FPQL14379788360963,rural domestic
GDPA01079677887877,rural domestic
PSME25878339814912,rural domestic
SXZF91555008327649,rural domestic
YZFP57697067651517,rural domestic
TYTP63003938181910,rural domestic
GNMG64107279381765,rural domestic
TDUN14199400484525,rural domestic
YYAK78198625612375,rural domestic
RGJL38500128039665,rural domestic
EFFO01156111827590,rural domestic
HNHY22942593542364,rural domestic
ZGIS63488309737437,rural domestic
BQKY09534094747768,rural domestic
SJIG27302092094953,rural domestic
VYHQ70541168465090,rural domestic
ADBQ44944453582333,rural domestic
ZMOS73961102720780,rural domestic
NCTB52281913419616,rural domestic
IGPO00099611308299,rural domestic
VQPP12315719354818,rural domestic
AIZS95088107807359,rural domestic
EUJA93007349200879,rural domestic
MDYX58057593664405,rural domestic
MXLV22697715862048,rural domestic
TACL60681631324729,rural domestic
CKRY25124116704977,rural domestic
QKDB19469885449588,rural domestic
GJSD72922478511859,rural domestic
WGVP23704300396052,rural domestic
MKWR44069902789814,rural expansion
VQEV43517876746282,rural commercial
NFPI08782385162236,rural domestic
EXBT07390933338004,rural domestic
EGLU01654421194477,rural domestic
RLMF36492883726382,rural domestic
ZEMO85437408574338,rural domestic
YPDC09909383395445,rural domestic
REEM07976326275524,rural domestic
TWQT43194656909253,rural domestic
GDPA01079677887877,rural domestic
DCKU75465520247353,rural domestic
RIYA09806843341163,rural domestic
ERBX47532433804189,rural domestic
TDUN14199400484525,rural domestic
OBVW13876003681670,rural domestic
RGJL38500128039665,rural domestic
QQMF30771954963879,rural domestic
EFPT25527968957793,rural domestic
SDBX29672229939904,rural domestic
HJRM79136465820840,rural domestic
VNQZ63697672725055,rural domestic
KFTH56445017523112,rural domestic
XIZX77467452847931,rural domestic
UTTW81117514772886,rural domestic
SJIG27302092094953,rural domestic
GADA51585962696666,rural domestic
NWIB73431412260794,rural domestic
RBXJ96694828134519,rural domestic
NTCF56349417942748,rural domestic
DKUQ58536240446944,rural domestic
RJZQ64026439736981,rural domestic
MKAR32724631454372,rural domestic
ZLNT85398257867355,rural domestic
GLZA76916406296344,rural domestic
LRNJ93781110353744,rural domestic
XJZD25151146009014,rural domestic
ISML84416059599137,rural domestic
AACP61877322721317,rural domestic
ZMXO47659494209365,rural domestic
ESPW39623958341450,rural commercial
UBEB17148774465861,rural domestic
MKEV88575336724138,rural domestic
FKBX87954985163930,rural domestic
PBHI58721570562539,rural domestic
RTYO59175038152226,rural domestic
OMKX11675230925584,rural domestic
UDSH32598635223957,rural domestic
GDPA01079677887877,rural domestic
XREI65862963408099,rural domestic
CXFC43561853522715,rural domestic
MKUY02496816394391,rural domestic
EWPI23382772590958,rural domestic
KRUH35399694416065,rural domestic
RGJL38500128039665,rural domestic
SAWJ05022537727368,rural domestic
KFTH56445017523112,rural domestic
BQKY09534094747768,rural domestic
UEUM16479144634436,rural domestic
SJIG27302092094953,rural domestic
DBBR29425524197519,rural domestic
OBAM54117881686543,rural domestic
PCLX31150424843331,rural domestic
AMYM28677755960128,rural domestic
ADBQ44944453582333,rural domestic
NKBN99786120470296,rural domestic
MDIV98513972121149,rural domestic
YWEF34691836372952,rural domestic
IFSJ01459894769890,rural domestic
BHPY50156181406298,rural domestic
KDLN92170147407592,rural domestic
DLEG55705836479439,rural domestic
ZLNT85398257867355,rural domestic
WMYU36094306670268,rural domestic
SCEH61542216221618,rural domestic
KRFM91163614542152,rural domestic
TZTC50773862372048,rural domestic
LWIS94074017000181,rural domestic
SQTJ57341459320154,rural domestic
ZMOW49635278192953,rural domestic
XJRB90238893249342,rural domestic
RBZY36608424332382,rural commercial
EYPZ06748418237483,rural domestic
PJMC90799657549559,rural domestic
XJWJ28068243189962,rural domestic
WLPH31279974023492,rural domestic
ZEMO85437408574338,rural domestic
WLKI09630012172980,rural domestic
RTYO59175038152226,rural domestic
EYDO33034156130713,rural domestic
BQFG94024600890381,rural domestic
EFFO01156111827590,rural domestic
SAWJ05022537727368,rural domestic
SDBX29672229939904,rural domestic
OJSO43350956513104,rural domestic
DILE36001796160982,rural domestic
TMXI31575950243519,rural domestic
DRJZ77577598647087,rural domestic
PCLX31150424843331,rural domestic
DKUQ58536240446944,rural domestic
AMYM28677755960128,rural domestic
OJQU49241457024673,rural domestic
SKBQ34608548675563,rural domestic
BHPY50156181406298,rural domestic
XOJL15461470318945,rural domestic
DLEG55705836479439,rural domestic
TMGE68279212297310,rural domestic
VQPP12315719354818,rural domestic
AIZS95088107807359,rural domestic
EUJA93007349200879,rural domestic
ESMP23971105758737,rural domestic
URQV40164306027895,rural domestic
BHFZ69482699991074,rural domestic
DTAT85169253987351,rural commercial
ZVSQ37941813894683,rural domestic
IPNN91337302843369,rural domestic
LTUX29812003401409,rural domestic
TVBU30916800467189,rural domestic
NFPI08782385162236,rural domestic
EXBT07390933338004,rural domestic
DHNZ15281125337787,rural domestic
ZEMO85437408574338,rural domestic
GDTS57110935717132,rural domestic
ZSBD42550429109229,rural domestic
WLKI09630012172980,rural domestic
SXZF91555008327649,rural domestic
KRUH35399694416065,rural domestic
BAWZ19048421193785,rural domestic
JQMS14032982338772,rural domestic
KHAP61832304000229,rural domestic
EFFO01156111827590,rural domestic
WKQD65869673845900,rural domestic
QQMF30771954963879,rural domestic
HNHY22942593542364,rural domestic
EFPT25527968957793,rural domestic
ZGIS63488309737437,rural domestic
BLAK76953498874326,rural domestic
UTTW81117514772886,rural domestic
SJIG27302092094953,rural domestic
GADA51585962696666,rural domestic
DKUQ58536240446944,rural domestic
ADBQ44944453582333,rural domestic
WBSA62493129470851,rural domestic
ZMOS73961102720780,rural domestic
CWPB63393839524718,rural domestic
ISMU51820791960983,rural domestic
CSRU43814285112593,rural domestic
MKAR32724631454372,rural domestic
XOJL15461470318945,rural domestic
KKDZ01541001764588,rural domestic
CWKW94602152420619,rural domestic
SMOE70043303527940,rural domestic
EUJA93007349200879,rural domestic
UDRW37417406602706,rural domestic
MXLV22697715862048,rural domestic
LZGZ13521950223710,rural domestic
SCXC51186393425894,rural domestic
EYCZ86177377045500,rural domestic
EKLC17505514913578,rural domestic
ZJLZ92867579121714,rural domestic
FMLR62371053908247,rural domestic
WGVP23704300396052,rural domestic
LCNG39047965581281,rural domestic
BXCI28257066370457,rural domestic
KUXS54925465360668,rural commercial
VQEV43517876746282,rural commercial
MUQX03814572106575,rural domestic
KQUH02536348934506,rural domestic
YTWI69104754994569,rural domestic
KCOV26380439146042,rural domestic
PSME25878339814912,rural domestic
ERBX47532433804189,rural domestic
ROAM60370219032330,rural domestic
JQMS14032982338772,rural domestic
KHAP61832304000229,rural domestic
ZFPW93252994604089,rural domestic
AYFO01640637647206,rural domestic
OHHZ66608118052068,rural domestic
QQMF30771954963879,rural domestic
HNHY22942593542364,rural domestic
EFPT25527968957793,rural domestic
HFVE12984876766496,rural domestic
ZGIS63488309737437,rural domestic
OSSQ06652895870432,rural domestic
FNLH89713255217421,rural domestic
MTRV81612291903747,rural domestic
VNQZ63697672725055,rural domestic
OSVR86992213224426,rural domestic
OJSO43350956513104,rural domestic
XIZX77467452847931,rural domestic
DILE36001796160982,rural domestic
PXWF09351215906500,rural domestic
TMXI31575950243519,rural domestic
VYHQ70541168465090,rural domestic
HMWI14872235049607,rural domestic
JEQZ49578298451825,rural domestic
DBBR29425524197519,rural domestic
WBSA62493129470851,rural domestic
YWEF34691836372952,rural domestic
QFZC55892897363655,rural domestic
MSEP68991962276810,rural domestic
YWLI28629073070875,rural domestic
AQEZ75794813957989,rural domestic
DTFK65617115118940,rural domestic
BIIM61227429689854,rural domestic
XOJL15461470318945,rural domestic
NCTB52281913419616,rural domestic
EDCM45829369428453,rural domestic
CPXU61215292147087,rural domestic
FASR75283242704176,rural domestic
DLEG55705836479439,rural domestic
TMGE68279212297310,rural domestic
HVWA39245455331295,rural domestic
JFTK47151672660141,rural domestic
WMYU36094306670268,rural domestic
XSZJ94237122106108,rural domestic
BTQM49798143241933,rural domestic
MXLV22697715862048,rural domestic
LZGZ13521950223710,construction
PCEM91678128086172,rural domestic
RAHJ06095935371477,rural domestic
UVUU09775369366538,rural domestic
WGVP23704300396052,rural domestic
LCNG39047965581281,rural domestic
BXCI28257066370457,rural domestic
KUXS54925465360668,rural commercial
AGAC27538899776874,rural commercial
GEKT45597982251440,rural domestic
DHNZ15281125337787,rural domestic
HSDI89063278786666,rural domestic
CCWP71177256535184,rural domestic
WLKI09630012172980,rural domestic
LMWG30961964913213,rural domestic
VQXS26201870264771,rural domestic
UDSH32598635223957,rural domestic
LKZC42771408481183,rural domestic
XREJ63458390403836,rural domestic
MKUY02496816394391,rural domestic
HJXL11174083201294,rural domestic
ROAM60370219032330,rural domestic
TDUN14199400484525,rural domestic
JQMS14032982338772,rural domestic
AYFO01640637647206,rural domestic
OCPP59797470609261,rural domestic
QQMF30771954963879,rural domestic
ZGIS63488309737437,rural domestic
TRUP39249687477533,rural domestic
LRFN70996825114125,rural domestic
OSVR86992213224426,rural domestic
OZRX03370893861549,rural domestic
GADA51585962696666,rural domestic
DKUQ58536240446944,rural domestic
ADBQ44944453582333,rural domestic
ZMOS73961102720780,rural domestic
GKMX74414260367606,rural domestic
AUCX11504368520422,rural domestic
YWLI28629073070875,rural domestic
BHPY50156181406298,rural domestic
AQEZ75794813957989,rural domestic
VIKI56467126101490,rural domestic
UYPX13965122642919,rural domestic
EDCM45829369428453,rural domestic
FASR75283242704176,rural domestic
KDLN92170147407592,rural domestic
IGPO00099611308299,rural domestic
WMYU36094306670268,rural domestic
SCEH61542216221618,rural domestic
RAKE48129878248928,rural domestic
TACL60681631324729,rural domestic
CZKF92250367225217,rural domestic
AACP61877322721317,rural domestic
DTAT85169253987351,rural commercial
GJSD72922478511859,rural domestic
SYIY91333853639633,rural domestic
IPNN91337302843369,rural domestic
LCNG39047965581281,rural domestic
ESPW39623958341450,rural commercial
VQEV43517876746282,rural commercial
WWKM12584815640594,rural domestic
MKEV88575336724138,rural domestic
FWOQ99723475296992,rural domestic
KEHM70898271340968,rural domestic
EODC82136417557525,rural domestic
HSDI89063278786666,rural domestic
ZSBD42550429109229,rural domestic
HGYT99040653554323,rural domestic
OMKX11675230925584,rural domestic
UDSH32598635223957,rural domestic
LKZC42771408481183,rural domestic
XREJ63458390403836,rural domestic
TAXE68037922294598,rural domestic
WXAH99373090538441,rural domestic
SXZF91555008327649,rural domestic
TDUN14199400484525,rural domestic
JQMS14032982338772,rural domestic
BQFG94024600890381,rural domestic
PXQQ85319388834029,rural expansion
EFFO01156111827590,rural domestic
OHHZ66608118052068,rural domestic
ZGIS63488309737437,rural domestic
TMTC88310339291752,rural domestic
UPHQ58672466816734,rural domestic
BLAK76953498874326,rural domestic
FNLH89713255217421,rural domestic
PXWF09351215906500,rural domestic
HMWI14872235049607,rural domestic
PJYW09779517254665,industrial
OBAM54117881686543,rural domestic
GADA51585962696666,rural domestic
RBXJ96694828134519,rural domestic
NTCF56349417942748,rural domestic
GKMX74414260367606,rural domestic
ISMU51820791960983,rural domestic
SKBQ34608548675563,rural domestic
IEMK72292891425324,rural domestic
DTFK65617115118940,rural domestic
MKAR32724631454372,rural domestic
LFRL48529839891060,rural domestic
UYPX13965122642919,rural domestic
ZCWM01206871710015,rural domestic
BDYW49302208987574,rural domestic
CWKW94602152420619,rural domestic
HVWA39245455331295,rural domestic
SFGH45462942495376,rural domestic
LRNJ93781110353744,rural domestic
ISML84416059599137,rural domestic
EYCZ86177377045500,rural domestic
MAHJ68612400545959,rural domestic
DYHK90009857546508,rural domestic
KOQB86035409759710,rural domestic
TVBU30916800467189,rural domestic
BXCI28257066370457,rural domestic
ESPW39623958341450,rural commercial
VQEV43517876746282,rural commercial
TTSS74166026103488,rural domestic
VTUC80137495067252,rural domestic
MKEV88575336724138,rural expansion
KEHM70898271340968,rural domestic
DHLT22751152114004,rural domestic
GNWL21283643094250,rural domestic
PBHI58721570562539,rural domestic
VQXS26201870264771,rural domestic
XREI65862963408099,rural domestic
BAWZ19048421193785,rural domestic
JQMS14032982338772,rural domestic
ZFPW93252994604089,rural domestic
BQFG94024600890381,rural domestic
AYFO01640637647206,rural domestic
PXQQ85319388834029,rural expansion
OHHZ66608118052068,rural domestic
QQMF30771954963879,rural domestic
TRUP39249687477533,rural domestic
UPHQ58672466816734,rural domestic
OSVR86992213224426,rural domestic
UEUM16479144634436,rural domestic
DILE36001796160982,rural domestic
DRJZ77577598647087,rural domestic
ADBQ44944453582333,rural domestic
GKMX74414260367606,rural domestic
AUCX11504368520422,rural domestic
XOJL15461470318945,rural domestic
NCTB52281913419616,rural domestic
EDCM45829369428453,rural domestic
CPXU61215292147087,rural domestic
GKFE53707368830491,rural domestic
VQPP12315719354818,rural domestic
WMYU36094306670268,rural domestic
SFGH45462942495376,rural domestic
TJNY14340498630719,rural domestic
BTQM49798143241933,rural domestic
JCEQ67516768365537,rural domestic
IMSD90472758795580,rural domestic
MXLV22697715862048,rural domestic
ISML84416059599137,rural domestic
XWQX52420643429828,rural domestic
CZKF92250367225217,rural domestic
AACP61877322721317,rural domestic
JGIS90314487760937,rural domestic
RBZY36608424332382,rural commercial
GZCQ36883265308324,rural domestic
SYIY91333853639633,rural domestic
VKWK03013010426777,rural domestic
ZJJS96326143634901,rural expansion
BXCI28257066370457,rural domestic
HZCZ40669419519385,construction
PJMC90799657549559,rural domestic
BHHY27690293724874,rural domestic
WLPH31279974023492,rural domestic
REEM07976326275524,rural domestic
FPQL14379788360963,rural domestic
LMWG30961964913213,rural domestic
ZFSN90880750050877,rural domestic
TDUN14199400484525,rural domestic
JQMS14032982338772,rural domestic
OCPP59797470609261,rural domestic
ZGIS63488309737437,rural domestic
IFEO06882568526964,rural domestic
SDBX29672229939904,rural domestic
OJSO43350956513104,rural domestic
UTTW81117514772886,rural domestic
RBXJ96694828134519,rural domestic
QFZC55892897363655,rural domestic
IFSJ01459894769890,rural domestic
YWLI28629073070875,rural domestic
SKBQ34608548675563,rural domestic
BIIM61227429689854,rural domestic
XOJL15461470318945,rural domestic
UYPX13965122642919,rural domestic
ZLNT85398257867355,rural domestic
RAKE48129878248928,rural domestic
PCEM91678128086172,rural domestic
LRKP46581496166267,rural domestic
PJMC90799657549559,rural domestic
WOXW56589127716354,rural domestic
WLPH31279974023492,rural domestic
OXQR93805289497293,rural domestic
FPQL14379788360963,rural domestic
TTYW36392732207137,rural domestic
MKUY02496816394391,rural domestic
TYTP63003938181910,rural domestic
HJXL11174083201294,rural domestic
EWPI23382772590958,rural domestic
GLKQ62092263018071,rural domestic
PXQQ85319388834029,rural expansion
WKQD65869673845900,rural domestic
ZGIS63488309737437,rural domestic
AKYM96531089023926,rural domestic
OSSQ06652895870432,rural domestic
IFEO06882568526964,rural domestic
SDBX29672229939904,rural domestic
OJSO43350956513104,rural domestic
DILE36001796160982,rural domestic
VYHQ70541168465090,rural domestic
FJIR63546200064948,rural domestic
DRJZ77577598647087,rural domestic
