Consumer_number,Consumer_type
RLMF36492883726382,low income families
SFAZ76427265308952,domestic
ZSBD42550429109229,low income families
QTWL29822107722115,domestic
CCWP71177256535184,low income families
HNFW19297327952981,low income families
LTZT68751994348222,domestic
XREI65862963408099,low income families
DCKU75465520247353,low income families
OJYM39138033521750,domestic
MKUY02496816394391,domestic
GNMG64107279381765,low income families
BBKR60107072328056,low income families
TDUN14199400484525,low income families
QQMF30771954963879,low income families
OSSQ06652895870432,low income families
IQRJ62390741820460,low income families
LRFN70996825114125,low income families
DBBR29425524197519,domestic
NWIB73431412260794,low income families
NTCF56349417942748,domestic
FQQZ96849599981537,domestic
WBSA62493129470851,domestic
QFZC55892897363655,low income families
OJQU49241457024673,low income families
BUOF20880046517214,low income families
YWLI28629073070875,domestic
CSRU43814285112593,low income families
EDCM45829369428453,low income families
BDYW49302208987574,low income families
FDEY78526378332650,domestic
SMIZ50995838372498,low income families
TACL60681631324729,low income families
AGRZ51594886918267,low income families
CXTD59646090819107,low income families
GZCQ36883265308324,low income families
WGVP23704300396052,low income families
SYIY91333853639633,low income families
VKWK03013010426777,low income families
ZBKH84929962484093,low income families
ZJJS96326143634901,domestic
VQEV43517876746282,low income families
MUQX03814572106575,low income families
WEOZ53738492682317,low income families
MKEV88575336724138,low income families
DHLT22751152114004,low income families
AEBU54480786458823,low income families
OJYM39138033521750,domestic
GLKQ62092263018071,domestic
PEOH14928699460427,low income families
KCCF51637479946190,domestic
DEWH67136698287645,low income families
VKVR00397595370243,domestic
BQFG94024600890381,domestic
OHHZ66608118052068,low income families
ZGIS63488309737437,low income families
OSVR86992213224426,low income families
DILE36001796160982,low income families
NTCF56349417942748,low income families
OJQU49241457024673,low income families
AUCX11504368520422,domestic
IGPO00099611308299,domestic
DLEG55705836479439,low income families
SMOE70043303527940,low income families
TACL60681631324729,low income families
XWQX52420643429828,low income families
KOQB86035409759710,low income families
VKWK03013010426777,low income families
ZBKH84929962484093,low income families
QUPC15187895307001,low income families
TTSS74166026103488,low income families
WEOZ53738492682317,low income families
KCOV26380439146042,low income families
RLTZ23631759212374,low income families
VCXS52862881614438,low income families
OXQR93805289497293,domestic
FPQL14379788360963,domestic
OMKX11675230925584,low income families
VQXS26201870264771,domestic
ZFSN90880750050877,domestic
OJYM39138033521750,domestic
BBKR60107072328056,low income families
WQXO79451509529222,domestic
DBKW03816317219245,low income families
VKVR00397595370243,domestic
RGJL38500128039665,low income families
BQFG94024600890381,domestic
PXQQ85319388834029,domestic
EFFO01156111827590,low income families
OHHZ66608118052068,low income families
IQRJ62390741820460,low income families
KFTH56445017523112,low income families
HMWI14872235049607,domestic
JEQZ49578298451825,low income families
RBXJ96694828134519,low income families
DKUQ58536240446944,low income families
WRPN11160000845109,low income families
FTNY91033378749114,low income families
NCTB52281913419616,low income families
EDCM45829369428453,low income families
DLEG55705836479439,low income families
ZCWM01206871710015,low income families
TMGE68279212297310,domestic
VQPP12315719354818,low income families
AIZS95088107807359,domestic
WMYU36094306670268,low income families
MDYX58057593664405,low income families
CZKF92250367225217,low income families
TQJK74322877422794,low income families
EYKQ44577036085500,low income families
LTUX29812003401409,low income families
VQEV43517876746282,low income families
OFXE75175200670327,low income families
TGSB56192459071197,domestic
WOXW56589127716354,low income families
KCOV26380439146042,low income families
KEHM70898271340968,low income families
CMPI83979886283835,low income families
FKBX87954985163930,low income families
EDDZ30761153902957,low income families
CCWP71177256535184,low income families
WLKI09630012172980,low income families
LTZT68751994348222,low income families
AJBQ65306947107446,domestic
RIYA09806843341163,low income families
EWPI23382772590958,low income families
AYFO01640637647206,low income families
WKQD65869673845900,domestic
OAUU10613425383836,low income families
KFTH56445017523112,low income families
PXWF09351215906500,low income families
OZRX03370893861549,low income families
FJIR63546200064948,domestic
NTCF56349417942748,domestic
DKUQ58536240446944,domestic
GKMX74414260367606,domestic
LFRL48529839891060,low income families
FASR75283242704176,low income families
CULH61719188142915,low income families
VMFG28713207207673,low income families
OVEN08408061063106,low income families
XSZJ94237122106108,domestic
SCEH61542216221618,low income families
JCEQ67516768365537,domestic
IJLH81780246354986,low income families
MAHJ68612400545959,low income families
JGIS90314487760937,domestic
RFFJ62654721345838,low income families
OPTQ83616825065544,low income families
WEOZ53738492682317,low income families
EODC82136417557525,low income families
DCKU75465520247353,low income families
CXFC43561853522715,low income families
RIYA09806843341163,low income families
KRUH35399694416065,low income families
YYAK78198625612375,low income families
JQMS14032982338772,domestic
WKQD65869673845900,domestic
QQMF30771954963879,low income families
EFPT25527968957793,domestic
OSVR86992213224426,low income families
PXWF09351215906500,low income families
TMXI31575950243519,low income families
DBBR29425524197519,domestic
ADBQ44944453582333,domestic
NKBN99786120470296,domestic
ISMU51820791960983,low income families
BIIM61227429689854,domestic
NCTB52281913419616,low income families
WHVX56713595035494,low income families
IGPO00099611308299,domestic
CWKW94602152420619,domestic
AIZS95088107807359,domestic
UDRW37417406602706,low income families
ESMP23971105758737,low income families
TJNY14340498630719,low income families
UYTW69507320806745,low income families
IJLH81780246354986,low income families
ZMXO47659494209365,low income families
GZCQ36883265308324,low income families
KUXS54925465360668,low income families
ZAKZ18858130970573,low income families
GEKT45597982251440,low income families
ASDA20040602405298,low income families
MKEV88575336724138,low income families
SOMV85458746757528,low income families
ZSBD42550429109229,low income families
EDDZ30761153902957,low income families
HGYT99040653554323,low income families
TAXE68037922294598,low income families
WXAH99373090538441,low income families
OJYM39138033521750,domestic
TTYW36392732207137,domestic
NDZS40886786476343,low income families
WYBH13570934289947,domestic
GNMG64107279381765,low income families
BWPJ98749004531103,low income families
DEWH67136698287645,low income families
EFFO01156111827590,low income families
IQRJ62390741820460,low income families
LRFN70996825114125,low income families
DILE36001796160982,low income families
FJIR63546200064948,domestic
PJYW09779517254665,domestic
DBBR29425524197519,low income families
GADA51585962696666,low income families
HQOY86916724394106,domestic
ADBQ44944453582333,domestic
WBSA62493129470851,low income families
FTNY91033378749114,low income families
CSRU43814285112593,low income families
UYPX13965122642919,low income families
FDUJ72749447961171,low income families
WHVX56713595035494,low income families
VMFG28713207207673,low income families
EUJA93007349200879,low income families
SCEH61542216221618,low income families
GZCQ36883265308324,low income families
HZCZ40669419519385,low income families
ZPZN03749343732271,low income families
YTWI69104754994569,low income families
KCOV26380439146042,low income families
YPDC09909383395445,low income families
EDDZ30761153902957,low income families
VCVY34153325007085,domestic
EJZC23880087341051,low income families
CXFC43561853522715,low income families
NDZS40886786476343,low income families
OCPP59797470609261,domestic
QQMF30771954963879,low income families
EFPT25527968957793,domestic
YLLI97696674274289,low income families
BLAK76953498874326,low income families
LRFN70996825114125,low income families
BQKY09534094747768,low income families
SJIG27302092094953,low income families
OBAM54117881686543,domestic
WRPN11160000845109,low income families
FTNY91033378749114,low income families
AUCX11504368520422,low income families
ISMU51820791960983,low income families
IEMK72292891425324,low income families
DTFK65617115118940,domestic
FASR75283242704176,low income families
WHVX56713595035494,low income families
CULH61719188142915,low income families
ZCWM01206871710015,low income families
SMOE70043303527940,low income families
RAKE48129878248928,low income families
XCDX94155551121877,low income families
MXLV22697715862048,low income families
PCEM91678128086172,low income families
BNYT85809292475290,low income families
PYIJ16398823534533,low income families
KNGA05862096443053,low income families
WGVP23704300396052,low income families
ZAKZ18858130970573,low income families
VQEV43517876746282,low income families
PJMC90799657549559,low income families
MUQX03814572106575,low income families
FWOQ99723475296992,low income families
ZEMO85437408574338,low income families
VCXS52862881614438,low income families
OMKX11675230925584,low income families
TAXE68037922294598,low income families
CXFC43561853522715,low income families
KHAP61832304000229,low income families
AYFO01640637647206,low income families
EFFO01156111827590,low income families
OAUU10613425383836,domestic
LYWH29231732216402,low income families
AKYM96531089023926,low income families
TOLQ86297860615835,low income families
BQKY09534094747768,low income families
PXWF09351215906500,low income families
FJIR63546200064948,domestic
DRJZ77577598647087,low income families
ZMOS73961102720780,low income families
CSRU43814285112593,low income families
DTFK65617115118940,low income families
HMIX78136879013761,domestic
ZCWM01206871710015,low income families
TMGE68279212297310,domestic
ZOYT88075848545901,domestic
WMYU36094306670268,domestic
KRFM91163614542152,domestic
URQV40164306027895,low income families
MAHJ68612400545959,domestic
JGIS90314487760937,domestic
YUKC47127884897189,low income families
KWHG46887949950720,low income families
ZBKH84929962484093,low income families
LCNG39047965581281,low income families
BXCI28257066370457,low income families
HZCZ40669419519385,domestic
TTSS74166026103488,domestic
PJMC90799657549559,low income families
DHNZ15281125337787,domestic
GDTS57110935717132,domestic
VCXS52862881614438,domestic
ZSBD42550429109229,low income families
EDDZ30761153902957,low income families
BXYL76427265543390,low income families
DCKU75465520247353,low income families
WXAH99373090538441,low income families
SLVV72851704370758,low income families
SXZF91555008327649,domestic
AJBQ65306947107446,domestic
MKUY02496816394391,low income families
ROAM60370219032330,low income families
KCCF51637479946190,domestic
KRUH35399694416065,low income families
JQMS14032982338772,low income families
KHAP61832304000229,low income families
ZFPW93252994604089,low income families
OCPP59797470609261,domestic
PXQQ85319388834029,low income families
WKQD65869673845900,domestic
AKYM96531089023926,low income families
IFEO06882568526964,domestic
UPHQ58672466816734,low income families
IQRJ62390741820460,low income families
YLLI97696674274289,low income families
VSET30719364621531,low income families
LRFN70996825114125,low income families
TOLQ86297860615835,low income families
UTTW81117514772886,low income families
DRJZ77577598647087,low income families
NWIB73431412260794,low income families
WRPN11160000845109,low income families
FTNY91033378749114,low income families
KDLN92170147407592,low income families
VMFG28713207207673,low income families
CWKW94602152420619,domestic
JUWY99006171678327,domestic
SCEH61542216221618,low income families
UVFX61056957065294,domestic
XJZD25151146009014,low income families
SMIZ50995838372498,low income families
TACL60681631324729,low income families
LRKP46581496166267,low income families
JGIS90314487760937,domestic
HZCZ40669419519385,low income families
OFXE75175200670327,low income families
OPTQ83616825065544,low income families
WWKM12584815640594,low income families
WOXW56589127716354,low income families
KNLX63963492585356,domestic
GULT02713243938723,low income families
AYIN48304462087836,low income families
HAGZ40120819768252,domestic
HNFW19297327952981,low income families
VCVY34153325007085,low income families
CXFC43561853522715,low income families
OJYM39138033521750,domestic
DEWH67136698287645,domestic
ZFPW93252994604089,domestic
PXQQ85319388834029,domestic
EFFO01156111827590,low income families
SAWJ05022537727368,domestic
QQMF30771954963879,low income families
ZGIS63488309737437,low income families
IFEO06882568526964,low income families
IQRJ62390741820460,low income families
HJRM79136465820840,low income families
LRFN70996825114125,low income families
VNQZ63697672725055,low income families
XIZX77467452847931,low income families
SJIG27302092094953,low income families
PXWF09351215906500,low income families
JEQZ49578298451825,low income families
DBBR29425524197519,low income families
NKBN99786120470296,domestic
MDIV98513972121149,low income families
ZMOS73961102720780,low income families
BHPY50156181406298,low income families
UYPX13965122642919,domestic
ZLTG42842885413200,domestic
TZTC50773862372048,low income families
RAKE48129878248928,domestic
JCEQ67516768365537,domestic
URQV40164306027895,low income families
TXTM86379348979541,domestic
RAHJ06095935371477,domestic
UVUU09775369366538,low income families
IWGB84751333068305,low income families
ZVSQ37941813894683,low income families
TJPF44178819514946,low income families
MKWR44069902789814,low income families
ZJJS96326143634901,domestic
KUXS54925465360668,domestic
BHHY27690293724874,low income families
HSDI89063278786666,domestic
FKBX87954985163930,low income families
PBHI58721570562539,low income families
LTZT68751994348222,low income families
ZFSN90880750050877,low income families
RIYA09806843341163,low income families
TYTP63003938181910,domestic
GNMG64107279381765,low income families
DEWH67136698287645,domestic
KRUH35399694416065,low income families
JQMS14032982338772,low income families
EFFO01156111827590,low income families
SAWJ05022537727368,low income families
OAUU10613425383836,domestic
OSSQ06652895870432,low income families
TOLQ86297860615835,low income families
OSVR86992213224426,low income families
KFTH56445017523112,low income families
UTTW81117514772886,low income families
PXWF09351215906500,low income families
ADBQ44944453582333,domestic
MDIV98513972121149,low income families
RJZQ64026439736981,domestic
CSRU43814285112593,low income families
VIKI56467126101490,domestic
EDCM45829369428453,domestic
CULH61719188142915,low income families
JFTK47151672660141,domestic
GLZA76916406296344,domestic
GKNI46441672489630,domestic
TJNY14340498630719,domestic
TZTC50773862372048,domestic
XJZD25151146009014,low income families
RAHJ06095935371477,domestic
ZVSQ37941813894683,domestic
TJPF44178819514946,low income families
GZCQ36883265308324,low income families
LCNG39047965581281,domestic
GEKT45597982251440,domestic
NVBI93643262244292,low income families
JEHM42141389901552,domestic
KNLX63963492585356,domestic
WLPH31279974023492,low income families
HSDI89063278786666,domestic
CCWP71177256535184,domestic
HGYT99040653554323,domestic
DJLP16195345505980,domestic
OMKX11675230925584,domestic
LTZT68751994348222,low income families
RIYA09806843341163,low income families
TYTP63003938181910,low income families
PEOH14928699460427,domestic
KHAP61832304000229,low income families
QQMF30771954963879,low income families
EFPT25527968957793,domestic
VSET30719364621531,low income families
LRFN70996825114125,low income families
VNQZ63697672725055,low income families
VYHQ70541168465090,low income families
FJIR63546200064948,domestic
OBAM54117881686543,domestic
NWIB73431412260794,low income families
NKBN99786120470296,domestic
WBSA62493129470851,domestic
GKMX74414260367606,domestic
RJZQ64026439736981,domestic
YWLI28629073070875,domestic
ISMU51820791960983,domestic
IEMK72292891425324,low income families
EDCM45829369428453,low income families
CPXU61215292147087,low income families
ZCWM01206871710015,low income families
HVWA39245455331295,low income families
MDYX58057593664405,domestic
GKNI46441672489630,domestic
ESMP23971105758737,low income families
URQV40164306027895,low income families
MXLV22697715862048,domestic
XJZD25151146009014,low income families
BNYT85809292475290,low income families
ZMXO47659494209365,low income families
RFFJ62654721345838,low income families
KWHG46887949950720,low income families
MKWR44069902789814,low income families
TVBU30916800467189,domestic
LCNG39047965581281,domestic
ESPW39623958341450,low income families
KUXS54925465360668,low income families
OAEJ28145705092822,domestic
YJNU67045369611053,low income families
WWKM12584815640594,low income families
NNXB59742887693596,domestic
MUQX03814572106575,low income families
WOXW56589127716354,low income families
CMPI83979886283835,low income families
GDTS57110935717132,domestic
YPDC09909383395445,domestic
QTWL29822107722115,domestic
DJLP16195345505980,low income families
OMKX11675230925584,low income families
TWQT43194656909253,low income families
VQXS26201870264771,low income families
UDSH32598635223957,low income families
EJZC23880087341051,low income families
DCKU75465520247353,low income families
PSME25878339814912,domestic
WXAH99373090538441,domestic
OJYM39138033521750,domestic
SLVV72851704370758,low income families
GNMG64107279381765,low income families
PEOH14928699460427,domestic
IQRJ62390741820460,low income families
HQOY86916724394106,low income families
CWPB63393839524718,low income families
GILG67758822518794,domestic
GKMX74414260367606,low income families
BUOF20880046517214,low income families
ISMU51820791960983,domestic
AQEZ75794813957989,low income families
VIKI56467126101490,low income families
VQPP12315719354818,low income families
AIZS95088107807359,domestic
EUJA93007349200879,low income families
OVEN08408061063106,low income families
DZBN59178538589505,low income families
SCXC51186393425894,low income families
EYCZ86177377045500,low income families
SMIZ50995838372498,low income families
RAHJ06095935371477,low income families
ZVSQ37941813894683,low income families
GZCQ36883265308324,low income families
VKWK03013010426777,low income families
BXCI28257066370457,low income families
XJWJ28068243189962,domestic
VTUC80137495067252,low income families
KQUH02536348934506,low income families
YTWI69104754994569,low income families
KCOV26380439146042,low income families
CMPI83979886283835,low income families
SFAZ76427265308952,low income families
VCXS52862881614438,low income families
EYDO33034156130713,domestic
ZFSN90880750050877,domestic
SLVV72851704370758,low income families
TTYW36392732207137,low income families
SXZF91555008327649,low income families
QPYO76727932686824,low income families
JQMS14032982338772,low income families
AYFO01640637647206,low income families
HNHY22942593542364,low income families
LYWH29231732216402,low income families
TRUP39249687477533,low income families
IQRJ62390741820460,low income families
TMXI31575950243519,low income families
NTCF56349417942748,low income families
ZMOS73961102720780,low income families
ISMU51820791960983,low income families
MKAR32724631454372,low income families
BIIM61227429689854,low income families
HMIX78136879013761,low income families
ZOYT88075848545901,low income families
GKFE53707368830491,low income families
SQTJ57341459320154,low income families
SMIZ50995838372498,low income families
XJRB90238893249342,low income families
BNYT85809292475290,low income families
ESPW39623958341450,low income families
OFXE75175200670327,low income families
ASDA20040602405298,low income families
JEHM42141389901552,low income families
DHNZ15281125337787,low income families
GULT02713243938723,low income families
SOMV85458746757528,low income families
EDDZ30761153902957,low income families
DJLP16195345505980,low income families
LMWG30961964913213,low income families
EYDO33034156130713,domestic
UDSH32598635223957,domestic
TAXE68037922294598,low income families
PSME25878339814912,low income families
CXFC43561853522715,low income families
GNMG64107279381765,low income families
KCCF51637479946190,low income families
QPYO76727932686824,low income families
BQFG94024600890381,low income families
OCPP59797470609261,low income families
ZGIS63488309737437,low income families
LYWH29231732216402,low income families
YLLI97696674274289,low income families
TOLQ86297860615835,low income families
KFTH56445017523112,low income families
DILE36001796160982,low income families
ZMOS73961102720780,low income families
SKBQ34608548675563,low income families
MKAR32724631454372,low income families
EDCM45829369428453,low income families
IGPO00099611308299,low income families
DLEG55705836479439,low income families
SCEH61542216221618,low income families
MXLV22697715862048,domestic
UVUU09775369366538,low income families
GZCQ36883265308324,low income families
ZBKH84929962484093,low income families
YJNU67045369611053,low income families
OOIR34820693333171,low income families
CCWP71177256535184,low income families
REEM07976326275524,low income families
TWQT43194656909253,low income families
EYDO33034156130713,domestic
ATQZ26800707300481,domestic
WXAH99373090538441,low income families
PEOH14928699460427,low income families
TDUN14199400484525,low income families
YYAK78198625612375,low income families
OCPP59797470609261,low income families
LRFN70996825114125,low income families
DILE36001796160982,low income families
FJIR63546200064948,low income families
YWLI28629073070875,low income families
BHPY50156181406298,low income families
HMIX78136879013761,low income families
NCTB52281913419616,low income families
TMGE68279212297310,low income families
JUWY99006171678327,low income families
RIXB14025427364328,low income families
XSZJ94237122106108,low income families
GASI63535088734241,low income families
AKRB11808828791456,domestic
EYCZ86177377045500,low income families
UNOP22337268876961,low income families
KUXS54925465360668,low income families
EGLU01654421194477,low income families
WWKM12584815640594,low income families
GULT02713243938723,low income families
KCOV26380439146042,low income families
AYIN48304462087836,low income families
QTWL29822107722115,low income families
FPQL14379788360963,low income families
ZFSN90880750050877,low income families
BBKR60107072328056,low income families
GLKQ62092263018071,low income families
LDMD92087733634090,low income families
OBVW13876003681670,domestic
PXQQ85319388834029,domestic
QQMF30771954963879,low income families
OAUU10613425383836,low income families
ZGIS63488309737437,low income families
TRUP39249687477533,low income families
OSSQ06652895870432,low income families
TMTC88310339291752,low income families
BQKY09534094747768,low income families
PXWF09351215906500,low income families
HMWI14872235049607,domestic
HQOY86916724394106,domestic
PCLX31150424843331,low income families
GKMX74414260367606,domestic
ISMU51820791960983,low income families
EDCM45829369428453,low income families
KDLN92170147407592,low income families
TMGE68279212297310,domestic
ZBSS41093564679444,low income families
JFTK47151672660141,low income families
GLZA76916406296344,low income families
RIXB14025427364328,low income families
ESMP23971105758737,domestic
AKRB11808828791456,domestic
KRFM91163614542152,domestic
UVFX61056957065294,domestic
XWQX52420643429828,low income families
AACP61877322721317,low income families
IWGB84751333068305,domestic
YUKC47127884897189,domestic
RBZY36608424332382,low income families
TJPF44178819514946,low income families
ZJLZ92867579121714,low income families
KUXS54925465360668,low income families
GEKT45597982251440,domestic
YJNU67045369611053,low income families
XJWJ28068243189962,domestic
WOXW56589127716354,low income families
VTUC80137495067252,low income families
KQUH02536348934506,low income families
SOMV85458746757528,low income families
HGYT99040653554323,low income families
VQXS26201870264771,domestic
DCKU75465520247353,low income families
RIYA09806843341163,low income families
TYTP63003938181910,low income families
GNMG64107279381765,low income families
EWPI23382772590958,low income families
ROAM60370219032330,low income families
PEOH14928699460427,low income families
DEWH67136698287645,low income families
QPYO76727932686824,domestic
SAWJ05022537727368,domestic
OHHZ66608118052068,low income families
QQMF30771954963879,low income families
TMTC88310339291752,low income families
BLAK76953498874326,low income families
VSET30719364621531,low income families
LRFN70996825114125,low income families
BQKY09534094747768,low income families
DILE36001796160982,low income families
VYHQ70541168465090,low income families
KLKA70480534577211,domestic
RBXJ96694828134519,domestic
PCLX31150424843331,low income families
OJQU49241457024673,low income families
GKMX74414260367606,low income families
MKAR32724631454372,domestic
KDLN92170147407592,low income families
LZGZ13521950223710,low income families
XJZD25151146009014,low income families
EYCZ86177377045500,low income families
UNOP22337268876961,low income families
LRKP46581496166267,low income families
CXTD59646090819107,low income families
MKWR44069902789814,low income families
ZBKH84929962484093,low income families
TTSS74166026103488,low income families
EXBT07390933338004,low income families
MKEV88575336724138,low income families
TWQT43194656909253,low income families
SXZF91555008327649,domestic
MKUY02496816394391,low income families
RIYA09806843341163,low income families
GNMG64107279381765,low income families
EWPI23382772590958,low income families
KCCF51637479946190,domestic
KRUH35399694416065,low income families
YYAK78198625612375,low income families
QQMF30771954963879,low income families
OAUU10613425383836,low income families
IFEO06882568526964,low income families
OJSO43350956513104,low income families
TMXI31575950243519,low income families
KYAX96959007502350,domestic
JEQZ49578298451825,low income families
RBXJ96694828134519,low income families
NTCF56349417942748,low income families
QFZC55892897363655,low income families
WRPN11160000845109,low income families
VIKI56467126101490,low income families
KKDZ01541001764588,low income families
WHVX56713595035494,low income families
ZLTG42842885413200,domestic
UDRW37417406602706,low income families
UVFX61056957065294,domestic
DZBN59178538589505,low income families
XWQX52420643429828,low income families
UVUU09775369366538,low income families
TQJK74322877422794,low income families
BNYT85809292475290,low income families
OZAE82464227757347,low income families
ASDA20040602405298,low income families
NNXB59742887693596,domestic
HSDI89063278786666,low income families
HGYT99040653554323,low income families
FPQL14379788360963,domestic
XREI65862963408099,low income families
PSME25878339814912,domestic
OJYM39138033521750,domestic
BBKR60107072328056,low income families
APFF88941002118819,low income families
ROAM60370219032330,low income families
KRUH35399694416065,low income families
YYAK78198625612375,low income families
BQFG94024600890381,low income families
EFPT25527968957793,industrial
UTTW81117514772886,low income families
FJIR63546200064948,low income families
NTCF56349417942748,low income families
NKBN99786120470296,low income families
UWQM74450324250271,domestic
WRPN11160000845109,low income families
RJZQ64026439736981,domestic
AQEZ75794813957989,industrial
KDLN92170147407592,low income families
ESMP23971105758737,low income families
RAKE48129878248928,domestic
SMIZ50995838372498,low income families
NBOQ25381923600807,low income families
RAHJ06095935371477,low income families
DVKV57085470632067,low income families
KWHG46887949950720,low income families
ZJLZ92867579121714,low income families
ZBKH84929962484093,low income families
HZCZ40669419519385,low income families
OPTQ83616825065544,low income families
YJNU67045369611053,low income families
EXBT07390933338004,low income families
NNXB59742887693596,domestic
KQUH02536348934506,low income families
EODC82136417557525,low income families
EDDZ30761153902957,low income families
WLKI09630012172980,low income families
XREJ63458390403836,low income families
DCKU75465520247353,low income families
PSME25878339814912,domestic
SLVV72851704370758,low income families
NDZS40886786476343,low income families
MKUY02496816394391,low income families
BBKR60107072328056,low income families
APFF88941002118819,low income families
GLKQ62092263018071,domestic
QPYO76727932686824,domestic
LDMD92087733634090,low income families
TDUN14199400484525,low income families
KRUH35399694416065,low income families
AYFO01640637647206,domestic
EFFO01156111827590,low income families
BLAK76953498874326,low income families
HJRM79136465820840,low income families
PJYW09779517254665,low income families
UWQM74450324250271,low income families
WBSA62493129470851,domestic
MDIV98513972121149,low income families
IFSJ01459894769890,low income families
XOJL15461470318945,domestic
EDCM45829369428453,low income families
WHVX56713595035494,low income families
VQPP12315719354818,low income families
ZDAS67367925074855,low income families
XSZJ94237122106108,domestic
UYTW69507320806745,low income families
KNGA05862096443053,low income families
ZBKH84929962484093,low income families
LCNG39047965581281,low income families
EXBT07390933338004,low income families
VTUC80137495067252,low income families
DHNZ15281125337787,low income families
SFAZ76427265308952,low income families
WLKI09630012172980,low income families
PBHI58721570562539,low income families
LTZT68751994348222,low income families
VCVY34153325007085,low income families
SXZF91555008327649,domestic
NDZS40886786476343,low income families
RIYA09806843341163,low income families
BWPJ98749004531103,domestic
OAUU10613425383836,domestic
LRFN70996825114125,low income families
PXWF09351215906500,low income families
GADA51585962696666,domestic
DKUQ58536240446944,low income families
MDIV98513972121149,domestic
QFZC55892897363655,low income families
SKBQ34608548675563,low income families
IEMK72292891425324,domestic
DTFK65617115118940,domestic
HMIX78136879013761,low income families
NCTB52281913419616,low income families
EDCM45829369428453,low income families
FDUJ72749447961171,low income families
IGPO00099611308299,domestic
BDYW49302208987574,domestic
OVEN08408061063106,low income families
GLZA76916406296344,low income families
AKRB11808828791456,domestic
KRFM91163614542152,domestic
RAKE48129878248928,domestic
LWIS94074017000181,low income families
MXLV22697715862048,domestic
LZGZ13521950223710,low income families
EKLC17505514913578,low income families
BNYT85809292475290,low income families
RFFJ62654721345838,low income families
ZJLZ92867579121714,low income families
GZCQ36883265308324,low income families
VKWK03013010426777,low income families
ZBKH84929962484093,low income families
ASDA20040602405298,low income families
VTUC80137495067252,low income families
YTWI69104754994569,low income families
KEHM70898271340968,low income families
CMPI83979886283835,low income families
VCXS52862881614438,low income families
ZSBD42550429109229,low income families
QTWL29822107722115,domestic
WLKI09630012172980,low income families
FPQL14379788360963,domestic
VQXS26201870264771,low income families
XREI65862963408099,low income families
XREJ63458390403836,low income families
DCKU75465520247353,low income families
PSME25878339814912,domestic
CXFC43561853522715,low income families
RIYA09806843341163,domestic
GLKQ62092263018071,domestic
DBKW03816317219245,low income families
LDMD92087733634090,low income families
YYAK78198625612375,low income families
PXQQ85319388834029,domestic
SAWJ05022537727368,domestic
OHHZ66608118052068,low income families
HJRM79136465820840,low income families
VNQZ63697672725055,low income families
OSVR86992213224426,low income families
PXWF09351215906500,low income families
TMXI31575950243519,low income families
HMWI14872235049607,domestic
FQQZ96849599981537,domestic
IEMK72292891425324,low income families
BDYW49302208987574,low income families
UDRW37417406602706,low income families
UYTW69507320806745,domestic
IJLH81780246354986,low income families
TACL60681631324729,low income families
XWQX52420643429828,low income families
ZMXO47659494209365,domestic
RFFJ62654721345838,low income families
ZVSQ37941813894683,low income families
OFXE75175200670327,low income families
OAEJ28145705092822,low income families
WWKM12584815640594,low income families
PJMC90799657549559,low income families
OOIR34820693333171,domestic
NNXB59742887693596,domestic
YTWI69104754994569,domestic
CMPI83979886283835,domestic
REEM07976326275524,low income families
FPQL14379788360963,domestic
RTYO59175038152226,low income families
DJLP16195345505980,low income families
XREJ63458390403836,low income families
EJZC23880087341051,low income families
SLVV72851704370758,low income families
WYBH13570934289947,domestic
GNMG64107279381765,low income families
EWPI23382772590958,low income families
ROAM60370219032330,low income families
KCCF51637479946190,domestic
LDMD92087733634090,domestic
BQFG94024600890381,domestic
AYFO01640637647206,domestic
OCPP59797470609261,low income families
SAWJ05022537727368,low income families
HNHY22942593542364,domestic
OAUU10613425383836,low income families
LYWH29231732216402,low income families
UPHQ58672466816734,domestic
IQRJ62390741820460,low income families
OJSO43350956513104,low income families
XIZX77467452847931,low income families
UTTW81117514772886,low income families
VYHQ70541168465090,low income families
KYAX96959007502350,domestic
GADA51585962696666,domestic
RBXJ96694828134519,domestic
WBSA62493129470851,domestic
CWPB63393839524718,low income families
FTNY91033378749114,low income families
FASR75283242704176,industrial
WHVX56713595035494,low income families
VMFG28713207207673,domestic
AIZS95088107807359,domestic
JFTK47151672660141,low income families
UDRW37417406602706,industrial
GKNI46441672489630,domestic
URQV40164306027895,low income families
XJZD25151146009014,low income families
JGIS90314487760937,domestic
OZAE82464227757347,domestic
KNGA05862096443053,industrial
MKWR44069902789814,low income families
VQEV43517876746282,low income families
EXBT07390933338004,domestic
OOIR34820693333171,domestic
MUQX03814572106575,low income families
KQUH02536348934506,domestic
WEOZ53738492682317,industrial
FWOQ99723475296992,low income families
DHNZ15281125337787,industrial
RLTZ23631759212374,low income families
RLMF36492883726382,low income families
AYIN48304462087836,low income families
BXYL76427265543390,low income families
DJLP16195345505980,low income families
TWQT43194656909253,low income families
LMWG30961964913213,domestic
HNFW19297327952981,low income families
EYDO33034156130713,domestic
UDSH32598635223957,low income families
XREI65862963408099,low income families
UGIF95717037531572,low income families
DCKU75465520247353,low income families
WXAH99373090538441,low income families
CXFC43561853522715,low income families
SLVV72851704370758,low income families
TTYW36392732207137,domestic
SXZF91555008327649,domestic
NDZS40886786476343,low income families
WYBH13570934289947,domestic
TYTP63003938181910,low income families
GNMG64107279381765,low income families
